flag,area,confirmed,suspected,cured,dead
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
370000,山东省,184,0,2,0
371728,东明县,23,0,0,0
371728,东明县,21,0,1,0
371728,东明县,19,0,0,0
371728,东明县,18,0,0,0
371728,东明县,16,0,0,0
371728,东明县,16,0,1,0
371728,东明县,9,0,0,0
371728,东明县,9,0,0,0
371728,东明县,9,0,0,0
371728,东明县,9,0,0,0
371728,东明县,8,0,0,0
371728,东明县,8,0,0,0
371728,东明县,8,0,0,0
371728,东明县,7,0,0,0
371728,东明县,4,0,0,0
500243,彭水苗族土家族自治县,7,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,1,0,0,0
500243,彭水苗族土家族自治县,6,0,1,0
500243,彭水苗族土家族自治县,5,0,0,0
500243,彭水苗族土家族自治县,3,0,0,0
500243,彭水苗族土家族自治县,8,0,0,0
310151,崇明区,25,0,0,0
310151,崇明区,2,0,0,0
310151,崇明区,2,0,0,0
310151,崇明区,1,0,0,0
310151,崇明区,1,0,0,0
110119,延庆区,22,0,0,0
110119,延庆区,16,0,2,0
110119,延庆区,13,0,0,0
110119,延庆区,12,0,0,0
110119,延庆区,12,0,0,0
110119,延庆区,11,0,0,0
110119,延庆区,3,0,0,0
110119,延庆区,2,0,0,0
110119,延庆区,2,0,0,0
110119,延庆区,1,0,0,0
110119,延庆区,1,0,0,0
500243,彭水苗族土家族自治县,15,0,0,0
500243,彭水苗族土家族自治县,9,0,0,0
410000,河南省,352,0,3,2
419001,济源市,61,0,0,2
419001,济源市,50,0,1,0
419001,济源市,49,0,0,0
419001,济源市,36,0,1,0
419001,济源市,30,0,0,0
419001,济源市,27,0,0,0
419001,济源市,20,0,0,0
419001,济源市,15,0,0,0
419001,济源市,13,0,0,0
419001,济源市,10,0,0,0
419001,济源市,8,0,0,0
419001,济源市,6,0,0,0
419001,济源市,6,0,0,0
419001,济源市,6,0,0,0
419001,济源市,4,0,0,0
419001,济源市,3,0,0,0
419001,济源市,3,0,0,0
419001,济源市,2,0,0,0
419001,济源市,2,0,0,0
419001,济源市,1,0,0,0
469030,琼中黎族苗族自治县,1,0,0,0
469030,琼中黎族苗族自治县,3,0,0,0
469030,琼中黎族苗族自治县,2,0,0,1
469030,琼中黎族苗族自治县,1,0,0,0
220000,吉林省,14,0,1,0
222426,安图县,4,0,1,0
222426,安图县,3,0,0,0
222426,安图县,2,0,0,0
222426,安图县,2,0,0,0
222426,安图县,1,0,0,0
222426,安图县,1,0,0,0
222426,安图县,1,0,0,0
310151,崇明区,25,0,0,0
310151,崇明区,8,0,0,0
310151,崇明区,6,0,0,0
310151,崇明区,5,0,0,0
310151,崇明区,5,0,0,0
310151,崇明区,5,0,0,0
310151,崇明区,4,0,0,0
310151,崇明区,4,0,0,0
310151,崇明区,3,0,0,0
310151,崇明区,2,0,0,0
469030,琼中黎族苗族自治县,4,0,0,0
469030,琼中黎族苗族自治县,1,0,0,0
210000,辽宁省,48,0,1,0
211481,兴城市,10,0,0,0
211481,兴城市,7,0,1,0
211481,兴城市,5,0,0,0
211481,兴城市,5,0,0,0
211481,兴城市,4,0,0,0
211481,兴城市,4,0,0,0
211481,兴城市,3,0,0,0
211481,兴城市,3,0,0,0
211481,兴城市,1,0,0,0
211481,兴城市,1,0,0,0
110119,延庆区,26,0,0,0
350000,福建省,120,0,0,0
350982,福鼎市,32,0,0,0
350982,福鼎市,22,0,0,0
350982,福鼎市,22,0,0,0
350982,福鼎市,13,0,0,0
350982,福鼎市,10,0,0,0
350982,福鼎市,9,0,0,0
350982,福鼎市,8,0,0,0
350982,福鼎市,3,0,0,0
350982,福鼎市,1,0,0,0
120000,天津市,32,0,0,0
120119,蓟州区,8,0,0,0
120119,蓟州区,5,0,0,0
120119,蓟州区,4,0,0,0
120119,蓟州区,3,0,0,0
120119,蓟州区,3,0,0,0
120119,蓟州区,2,0,0,0
120119,蓟州区,2,0,0,0
120119,蓟州区,2,0,0,0
120119,蓟州区,2,0,0,0
120119,蓟州区,1,0,0,0
419001,济源市,2,0,0,0
120119,蓟州区,1,0,0,0
610000,陕西省,87,0,0,0
611026,柞水县,32,0,0,0
611026,柞水县,13,0,0,0
611026,柞水县,11,0,0,0
611026,柞水县,7,0,0,0
611026,柞水县,6,0,0,0
611026,柞水县,5,0,0,0
611026,柞水县,5,0,0,0
611026,柞水县,4,0,0,0
611026,柞水县,2,0,0,0
611026,柞水县,1,0,0,0
611026,柞水县,1,0,0,0
640000,宁夏回族自治区,21,0,0,0
640522,海原县,11,0,0,0
640522,海原县,5,0,0,0
640522,海原县,2,0,0,0
640522,海原县,2,0,0,0
640522,海原县,1,0,0,0
630000,青海省,8,0,0,0
632823,天峻县,8,0,0,0
430000,湖南省,332,0,2,0
433130,龙山县,68,0,1,0
433130,龙山县,37,0,0,0
433130,龙山县,37,0,0,0
433130,龙山县,36,0,0,0
433130,龙山县,26,0,0,0
433130,龙山县,25,0,0,0
433130,龙山县,20,0,0,0
433130,龙山县,20,0,0,0
433130,龙山县,19,0,0,0
433130,龙山县,16,0,0,0
433130,龙山县,12,0,1,0
433130,龙山县,10,0,0,0
433130,龙山县,5,0,0,0
433130,龙山县,1,0,0,0
659009,昆玉市,1,0,0,0
230000,黑龙江省,59,0,0,2
232722,塔河县,18,0,0,0
232722,塔河县,12,0,0,2
232722,塔河县,8,0,0,0
232722,塔河县,7,0,0,0
232722,塔河县,3,0,0,0
232722,塔河县,3,0,0,0
232722,塔河县,2,0,0,0
232722,塔河县,2,0,0,0
232722,塔河县,2,0,0,0
232722,塔河县,1,0,0,0
232722,塔河县,1,0,0,0
360000,江西省,240,0,7,0
361181,德兴市,67,0,1,0
361181,德兴市,42,0,0,0
361181,德兴市,28,0,2,0
361181,德兴市,27,0,0,0
361181,德兴市,26,0,0,0
361181,德兴市,15,0,0,0
361181,德兴市,12,0,1,0
361181,德兴市,8,0,1,0
361181,德兴市,8,0,1,0
361181,德兴市,4,0,0,0
361181,德兴市,3,0,1,0
510000,四川省,177,0,1,1
513437,雷波县,69,0,1,1
513437,雷波县,13,0,0,0
513437,雷波县,11,0,0,0
513437,雷波县,11,0,0,0
513437,雷波县,9,0,0,0
513437,雷波县,8,0,0,0
513437,雷波县,7,0,0,0
513437,雷波县,7,0,0,0
513437,雷波县,6,0,0,0
513437,雷波县,5,0,0,0
513437,雷波县,5,0,0,0
513437,雷波县,5,0,0,0
513437,雷波县,5,0,0,0
513437,雷波县,3,0,0,0
513437,雷波县,3,0,0,0
513437,雷波县,2,0,0,0
513437,雷波县,2,0,0,0
513437,雷波县,2,0,0,0
513437,雷波县,2,0,0,0
513437,雷波县,1,0,0,0
513437,雷波县,1,0,0,0
340000,安徽省,237,0,3,0
341882,广德市,50,0,1,0
341882,广德市,38,0,0,0
341882,广德市,20,0,1,0
341882,广德市,18,0,0,0
341882,广德市,15,0,0,0
341882,广德市,14,0,0,0
341882,广德市,14,0,0,0
341882,广德市,14,0,0,0
341882,广德市,10,0,0,0
341882,广德市,9,0,1,0
341882,广德市,9,0,0,0
341882,广德市,6,0,0,0
341882,广德市,6,0,0,0
341882,广德市,4,0,0,0
341882,广德市,4,0,0,0
341882,广德市,4,0,0,0
341882,广德市,2,0,0,0
450000,广西壮族自治区,87,0,2,0
451481,凭祥市,18,0,0,0
451481,凭祥市,17,0,0,0
451481,凭祥市,16,0,0,0
451481,凭祥市,11,0,0,0
451481,凭祥市,7,0,1,0
451481,凭祥市,6,0,0,0
451481,凭祥市,4,0,1,0
451481,凭祥市,4,0,0,0
451481,凭祥市,2,0,0,0
451481,凭祥市,1,0,0,0
451481,凭祥市,1,0,0,0
130000,河北省,82,0,0,1
131182,深州市,18,0,0,1
131182,深州市,11,0,0,0
131182,深州市,11,0,0,0
131182,深州市,9,0,0,0
131182,深州市,7,0,0,0
131182,深州市,7,0,0,0
131182,深州市,7,0,0,0
131182,深州市,6,0,0,0
131182,深州市,4,0,0,0
131182,深州市,2,0,0,0
620000,甘肃省,29,0,0,0
623027,夏河县,15,0,0,0
623027,夏河县,3,0,0,0
623027,夏河县,2,0,0,0
623027,夏河县,2,0,0,0
623027,夏河县,2,0,0,0
623027,夏河县,2,0,0,0
623027,夏河县,1,0,0,0
623027,夏河县,1,0,0,0
623027,夏河县,1,0,0,0
623027,夏河县,2,0,0,0
623027,夏河县,1,0,0,0
623027,夏河县,1,0,0,0
623027,夏河县,1,0,0,0
140000,山西省,39,0,1,0
141182,汾阳市,9,0,0,0
141182,汾阳市,8,0,0,0
141182,汾阳市,5,0,0,0
141182,汾阳市,5,0,0,0
141182,汾阳市,4,0,1,0
141182,汾阳市,3,0,0,0
141182,汾阳市,3,0,0,0
141182,汾阳市,1,0,0,0
141182,汾阳市,1,0,0,0
419001,济源市,16,0,0,0
419001,济源市,11,0,0,0
640522,海原县,1,0,0,0
222426,安图县,1,0,0,0
429021,神农架林区,0,0,32,0
141182,汾阳市,1,0,0,0
445381,罗定市,5,0,0,0
445381,罗定市,5,0,0,0
141182,汾阳市,2,0,0,0
120119,蓟州区,4,0,0,0
341882,广德市,3,0,0,0
659009,昆玉市,1,0,0,0
659009,昆玉市,1,0,0,0
445381,罗定市,1,0,0,0
152923,额济纳旗,2,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,3,0,0,0
152923,额济纳旗,1,0,0,0
152923,额济纳旗,2,0,0,0
152923,额济纳旗,1,0,0,0
513437,雷波县,1,0,0,0
131182,深州市,2,0,0,0
152923,额济纳旗,1,0,0,0
419001,济源市,2,0,0,0
371728,东明县,1,0,0,0
419001,济源市,1,0,0,0
419001,济源市,2,0,0,0
152923,额济纳旗,2,0,0,0
533423,维西傈僳族自治县,2,0,0,0
533423,维西傈僳族自治县,1,0,0,0
623027,夏河县,1,0,0,0
110119,延庆区,7,0,0,0
110119,延庆区,8,0,0,0
