flag,area,confirmed,suspected,cured,dead
500243,彭水苗族土家族自治县,1,0,1,0
500243,彭水苗族土家族自治县,65,0,1,1
500243,彭水苗族土家族自治县,8,0,0,0
500243,彭水苗族土家族自治县,12,0,0,0
500243,彭水苗族土家族自治县,3,0,0,0
500243,彭水苗族土家族自治县,16,0,0,0
500243,彭水苗族土家族自治县,12,0,0,0
500243,彭水苗族土家族自治县,11,0,1,0
500243,彭水苗族土家族自治县,12,0,0,0
500243,彭水苗族土家族自治县,2,0,0,0
500243,彭水苗族土家族自治县,9,0,0,0
500243,彭水苗族土家族自治县,15,0,1,0
500243,彭水苗族土家族自治县,3,0,0,0
500243,彭水苗族土家族自治县,2,0,0,0
500243,彭水苗族土家族自治县,16,0,0,0
500243,彭水苗族土家族自治县,3,0,0,0
500243,彭水苗族土家族自治县,7,0,0,0
500243,彭水苗族土家族自治县,8,0,0,0
500243,彭水苗族土家族自治县,2,0,0,0
500243,彭水苗族土家族自治县,2,0,0,0
500243,彭水苗族土家族自治县,2,0,0,0
340000,安徽省,530,0,20,
341882,广德市,56,0,3,0
341882,广德市,23,0,1,0
341882,广德市,58,0,2,0
341882,广德市,9,0,0,0
341882,广德市,14,0,0,0
341882,广德市,48,0,0,0
341882,广德市,30,0,0,0
341882,广德市,19,0,1,0
341882,广德市,11,0,1,0
341882,广德市,24,0,0,0
341882,广德市,93,0,5,0
341882,广德市,4,0,1,0
341882,广德市,11,0,2,0
341882,广德市,84,0,3,0
341882,广德市,12,0,0,0
341882,广德市,34,0,1,0
430000,湖南省,661,0,44,
433130,龙山县,39,0,5,0
433130,龙山县,45,0,3,0
433130,龙山县,23,0,5,0
433130,龙山县,30,0,5,0
433130,龙山县,56,0,3,0
433130,龙山县,3,0,0,0
433130,龙山县,89,0,0,0
433130,龙山县,38,0,2,0
433130,龙山县,164,0,8,0
433130,龙山县,68,0,2,0
433130,龙山县,7,0,1,0
433130,龙山县,24,0,1,0
433130,龙山县,35,0,6,0
433130,龙山县,40,0,3,0
410000,河南省,764,0,49,2
419001,济源市,35,0,0,0
419001,济源市,138,0,9,0
419001,济源市,56,0,1,0
419001,济源市,17,0,0,0
419001,济源市,24,0,0,0
419001,济源市,4,0,0,0
419001,济源市,24,0,0,0
419001,济源市,92,0,19,0
419001,济源市,7,0,1,0
419001,济源市,82,0,2,0
419001,济源市,107,0,2,2
419001,济源市,10,0,0,0
419001,济源市,61,0,3,0
419001,济源市,17,0,1,0
419001,济源市,39,0,2,0
419001,济源市,15,0,0,0
419001,济源市,34,0,1,0
419001,济源市,0,0,8,0
419001,济源市,2,0,0,0
440000,广东省,870,0,36,
445381,罗定市,11,0,1,0
445381,罗定市,69,0,4,0
445381,罗定市,1,0,0,0
445381,罗定市,49,0,1,0
445381,罗定市,10,0,2,0
445381,罗定市,5,0,0,0
445381,罗定市,6,0,0,0
445381,罗定市,12,0,0,0
445381,罗定市,18,0,1,0
445381,罗定市,35,0,3,0
445381,罗定市,31,0,1,0
445381,罗定市,6,0,0,0
445381,罗定市,10,0,0,0
445381,罗定市,289,0,13,0
445381,罗定市,20,0,3,0
445381,罗定市,7,0,0,0
445381,罗定市,6,0,1,0
445381,罗定市,44,0,1,0
445381,罗定市,237,0,3,0
445381,罗定市,4,0,0,0
445381,罗定市,0,0,2,0
330000,浙江省,895,0,72,
331181,龙泉市,122,0,11,0
331181,龙泉市,27,0,0,0
331181,龙泉市,9,0,1,0
331181,龙泉市,7,0,2,0
331181,龙泉市,30,0,3,0
331181,龙泉市,120,0,4,0
331181,龙泉市,141,0,14,0
331181,龙泉市,44,0,6,0
331181,龙泉市,16,0,1,0
331181,龙泉市,364,0,28,0
331181,龙泉市,15,0,2,0
331181,龙泉市,0,0,0,0
420000,湖北省,16678,0,530,479
429021,神农架林区,225,0,0,4
429021,神农架林区,128,0,0,10
429021,神农架林区,706,0,9,8
429021,神农架林区,384,0,2,0
429021,神农架林区,318,0,9,0
429021,神农架林区,138,0,6,0
429021,神农架林区,0,0,0,0
429021,神农架林区,735,0,7,2
429021,神农架林区,713,0,12,9
429021,神农架林区,10,0,2,0
429021,神农架林区,496,0,9,4
429021,神农架林区,54,0,0,1
429021,神农架林区,8351,0,373,362
429021,神农架林区,1645,0,52,25
429021,神农架林区,1462,0,6,18
429021,神农架林区,509,0,21,2
429021,神农架林区,422,0,16,16
429021,神农架林区,382,0,6,18
